audio,transcripts
LSZB_BERN_Approach_127_3MHz_20210414_134643.wav,['Delta Oscar Victoria you are still on the Bern arrival frequency']
LSGS_SION_Ground_Control_121_7MHz_20210502_060221.wav,"['[#command]takeoff[/#command] [#callsign]Sierra[/#callsign] [#value]number[/#value] [#value]one[/#value]', '[#value]number[/#value] [#value]one[/#value] [#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign]']"
YSSY_SYDNEY_Tower_120_5MHz_20210503_211113.wav,['[#value]runway[/#value] [#value]one[/#value] [#value]six[/#value] [#value]right[/#value] [#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#callsign]Velocity[/#callsign] [#callsign]Eight[/#callsign] [#callsign]Zero[/#callsign] [#callsign]Three [/#callsign]']
LSGS_SION_Ground_Control_121_7MHz_20210505_105917.wav,"['[#callsign]Tango[/#callsign] [#callsign]Three[/#callsign] [#callsign]Three[/#callsign] [#callsign]Five[/#callsign] [#command]frequency[/#command] [#command]change[/#command] [#value]approved[/#value] [#unnamed]good[/#unnamed] [#unnamed]bye[/#unnamed]', '[#unnamed]good[/#unnamed] [#unnamed]bye[/#unnamed]']"
LSZH_ZURICH_Tower_118_1MHz_20210414_161146.wav,['Hotel Bravo Charlie Lima Hotel via echo line up and wait runway one zero']
LSZH_ZURICH_ApronS_121_75MHz_20210414_080706.wav,['Turkish Six Foxtrot Lima is in hello taxi second right via inner foxtrot and mike to stand bravo three two']
LZIB_STEFANIK_Tower_118_3MHz_20210504_120242.wav,['Hotel(-tel) Six Zero Three taxi to holding point runway one three via delta foxtrot']
LSGS_SION_Ground_Control_121_7MHz_20210501_060848.wav,"['[#unnamed]Sion[/#unnamed] [#callsign]Victor[/#callsign] [#callsign]Oscar[/#callsign] [#command]hook[/#command] [#command]mission[/#command] [#command]completed[/#command] [#value]now[/#value] [#command]landing[/#command] [#value]victor[/#value] [#command]call[/#command] [#command]you[/#command] [#value]before[/#value] [#value]departure[/#value]', '[#callsign]Victor[/#callsign] [#callsign]Oscar[/#callsign] [#unnamed]roger[/#unnamed] [#command]talk[/#command] [#command]to[/#command] [#command]you[/#command] [#value]later[/#value]', '[#unnamed]thank[/#unnamed] [#unnamed]you[/#unnamed]']"
LZIB_STEFANIK_Tower_118_3MHz_20210430_203034.wav,['push and start approved on position three Foxtrot on squawk four four zero two Eurotrans One Three Juliett']
LSZB_BERN_Tower_121_0MHz_20210424_065548.wav,['Hotel Whiskey\xa0Echo for the time being not\xa0[hes] available i will call you back']
LSGS_SION_Ground_Control_121_7MHz_20210502_123002.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign] [#command]recleared[/#command] [#command]full[/#command] [#command]stop[/#command] [#command]landing[/#command] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value]', '[#command]\xa0recleared[/#command] [#command]full[/#command] [#command]stop[/#command] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign]']"
LSGS_SION_Ground_Control_121_7MHz_20210505_142343.wav,"['[#callsign]Vista[/#callsign] [#callsign]Jet[/#callsign] [#callsign]Four[/#callsign] [#callsign]Six[/#callsign] [#callsign]Seven[/#callsign] [#unnamed]Sion[/#unnamed]', 'go ahead']"
YSSY_SYDNEY_Tower_120_5MHz_20210505_204538.wav,['[#unnamed]tower[/#unnamed] [#unnamed]good[/#unnamed] [#unnamed]morning[/#unnamed] [#callsign]Singapore[/#callsign] [#callsign]Seven[/#callsign] [#callsign]Two[/#callsign] [#callsign]Seven[/#callsign] [#callsign]Four[/#callsign] heavy [hes] [#command]ILS[/#command] [#value]one[/#value] [#value]three[/#value] [#value]zero[/#value] [#value]one[/#value] [#value]six[/#value] [#value]right[/#value]']
LSZH_ZURICH_Tower_118_1MHz_20210414_064502.wav,"['Oscar Charlie Kilo contact departure one two five decimal niner five five good bye', 'one two five niner five five Oskar Papa Charlie Kilo']"
LSZB_BERN_Tower_121_0MHz_20210414_072026.wav,['Hotel Bravo Papa November Lima this Bern Tower contact Thun on one two three decimal two five five']
LSZB_BERN_Approach_127_3MHz_20210414_161919.wav,['Hotel Golf November on downwind runway three two to full stop']
LSZH_ZURICH_Tower_118_1MHz_20210414_071700.wav,['[#callsign]Hotel[/#callsign] [#callsign]Sierra[/#callsign] [#callsign]Kilo\xa0[/#callsign] [#unnamed]wind[/#unnamed] [#value]zero[/#value] [#value]three[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]one[/#value] [#value]one[/#value] [#value]knots[/#value] [#value]runway[/#value] [#value]two[/#value] [#command]cleared[/#command] [#command]takeoff[/#command]']
LSGS_SION_Ground_Control_121_7MHz_20210503_151946.wav,"['[#callsign]Heli[/#callsign] [#callsign]Charlie[/#callsign] [#callsign]Zulu[/#callsign] [#unnamed]wind[/#unnamed] [#value]two[/#value] [#value]seven[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]nine[/#value] [#value]knots[/#value] [#command]crossing[/#command] [#value]runway[/#value] [#value]access[/#value] [#value]five[/#value] [#value]two[/#value] [#value]two[/#value] [#value]five[/#value] [#command]landing[/#command] [#value]on[/#value] [#value]discretion[/#value]', '[#command]crossing[/#command] [#command]to[/#command] [#value]landing[/#value] [#value]five[/#value] [#value]two[/#value] [#value]two[/#value] [#value]five[/#value] [#command]landing[/#command] [#value]on[/#value] [#value]discretion[/#value] [#callsign]Heli[/#callsign] [#callsign]Charlie[/#callsign] [#callsign]Zulu[/#callsign]']"
LZIB_STEFANIK_Tower_118_3MHz_20210424_151420.wav,"['[NE Slovak] dobré popoludnie [/NE] Stefanik tower Bair Niner Four One ILS three one', 'Bair Nine Four One Stefanik tower [NE Slovak] pekné popoludnie [/NE] wind three one zero degrees eight knots variable between two seven zero and three three zero degrees runway three one cleared to land', '\xa0runway three one cleared to land Bair Niner Four One']"
LSZH_ZURICH_ApronS_121_75MHz_20210414_102855.wav,['[#callsign]Dagobert[/#callsign] [#callsign]One[/#callsign] [#callsign]Five[/#callsign] [#callsign]Five[/#callsign] [#callsign]Three[/#callsign] roger are you able to [spk]  depart from intersection echo']
LKPR_RUZYNE_Radar_120_520MHz_20201029_161709.wav,"['Timeair Six Niner Zero Juliett contact Ruzyne Tower one three four decimal five six zero [NE Czech] hezký večer ahoj [/NE]', 'one three four five six zero Timeair Six Niner Zero Juliett bye [NE Czech] díky [/NE]']"
LSZB_BERN_Tower_121_0MHz_20210413_123724.wav,['Hotel Golf Oscar wind zero seven zero degrees one zero knots runway one four cleared touch and go']
LSGS_SION_Tower_118_3MHz_20210502_113933.wav,['yes we are [#command]approaching[/#command] [#value]two[/#value] [#value]thousand[/#value] [#value]feet[/#value] [#value]left[/#value] [#unnamed]downwind[/#unnamed]']
LSZH_ZURICH_Tower_118_1MHz_20210424_080552.wav,"['Zurich tower [#callsign]Hotel[/#callsign] [#callsign]Bravo[/#callsign] [#callsign]Papa[/#callsign] [#callsign]Oscar[/#callsign] [#callsign]Echo[/#callsign]', '[#callsign]Hotel[/#callsign] [#callsign]Bravo[/#callsign] [#callsign]Papa[/#callsign] [#callsign]Oscar[/#callsign] [#callsign]Echo[/#callsign] Zurich tower go ahead']"
LSGS_SION_Ground_Control_121_7MHz_20210503_155852.wav,"['[#command]we[/#command] [#command]have[/#command] [#command]the[/#command] [#command]traffic[/#command] [#command]in[/#command] [#command]sight[/#command] [#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign]', '[#unnamed]roger[/#unnamed]']"
LSGS_SION_Ground_Control_121_7MHz_20210503_140302.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Bravo[/#callsign] [#callsign]Golf[/#callsign] [#callsign]Kilo[/#callsign] \xa0 [#callsign]Echo\xa0[/#callsign] [#value]one[/#value] [#value]four[/#value] [#value]thousand[/#value] [#value]feet[/#value]', '[#callsign]Golf[/#callsign] [#callsign]Kilo[/#callsign] [#unnamed]thank[/#unnamed] [#unnamed]you[/#unnamed] [#command]continue[/#command] [#value]descend[/#value] [#command]report[/#command] [#value]echo[/#value] [#value]two[/#value]']"
LSZH_ZURICH_Tower_118_1MHz_20210414_112740.wav,"['Royalair Maroc Three Five Two contact apron one two one decimal eight five five good bye', 'one two one decimal eight five five good bye Royalair Maroc Three Five Two']"
LSZB_BERN_Tower_121_0MHz_20210423_123112.wav,['Hotel Golf Oscar Charlie wait to proceed at least one miles out of track']
LSZB_BERN_Tower_121_0MHz_20210421_115837.wav,"['Hotel Charlie Quebec breaking off to the left', 'Hotel Charlie Quebec roger']"
LSZB_BERN_Approach_127_3MHz_20210414_090744.wav,['Swiss Radar One Three Five Six Eight Zero next seven five zero eight bye bye']
LSZH_ZURICH_Tower_118_1MHz_20210413_151347.wav,['Delta India Victor contact apron one two one decimal seven five five [NE-German] tschuss [/NE]']
LSZB_BERN_Tower_121_0MHz_20210415_130747.wav,['Hotel Bravo Kilo Golf Yankee from november good afternoon next report breaking off a city circling three two one']
LSZH_ZURICH_ApronS_121_75MHz_20210414_080433.wav,['Hotel Bravo Charlie Hotel X-ray [NE-German] grutlzi [/NE] hold position call you back']
LSGS_SION_Ground_Control_121_7MHz_20210502_163416.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Papa[/#callsign] [#callsign]Mike\xa0[/#callsign] [#command]report[/#command] [#unnamed]downwind[/#unnamed] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value]', '[#unnamed]roger[/#unnamed] [#unnamed]downwind[/#unnamed] [#value]two[/#value] [#value]five[/#value] [#callsign]\xa0Hotel[/#callsign] [#callsign]Papa[/#callsign] [#callsign]Mike[/#callsign]']"
LSGS_SION_Ground_Control_121_7MHz_20210502_061433.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign] [#value]number[/#value] [#value]one[/#value] [#command]report[/#command] [#value]final[/#value]', '[#value]number[/#value] [#value]one[/#value] [#command]report[/#command] [#value]final[/#value] [#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign]']"
LSGS_SION_Ground_Control_121_7MHz_20210502_071809.wav,"['[#callsign]Foxtrot[/#callsign] [#callsign]Lima[/#callsign] [#callsign]Delta\xa0[/#callsign] [#command]join[/#command] [#unnamed]downwind[/#unnamed] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value]', '[#command]tourning[/#command] [#unnamed]downwind[/#unnamed] [#value]runway\xa0[/#value] [#value]two[/#value] [#value]five[/#value] [#callsign]\xa0Foxtrot[/#callsign] [#callsign]Lima[/#callsign] [#callsign]Delta[/#callsign]']"
LSZB_BERN_Tower_121_0MHz_20210423_091530.wav,"['Zulu Sierra go ahead', ""are you aware that you're now inside the CTR of Berne""]"
LSGS_SION_Ground_Control_121_7MHz_20210503_082722.wav,['[#unnamed]next[/#unnamed] [#unnamed]final[/#unnamed] [#value]two[/#value] [#value]five[/#value] [#callsign]\xa0Hotel[/#callsign] [#callsign]Charlie[/#callsign] [#callsign]Juliett[/#callsign]']
LSGS_SION_Ground_Control_121_7MHz_20210504_102003.wav,"['[#unnamed]Sion[/#unnamed] [#unnamed]Tower[/#unnamed] [#unnamed]afternoon[/#unnamed] [#unnamed]established[/#unnamed]', '[#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign] [#unnamed]Tower[/#unnamed] [#unnamed]hello[/#unnamed] [#unnamed]again[/#unnamed] [#command]report[/#command] [#value]going[/#value] [#value]around[/#value]']"
LSGS_SION_Ground_Control_121_7MHz_20210502_060829.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray\xa0[/#callsign] [#value]number[/#value] [#value]one[/#value] [#command]report[/#command] [#unnamed]final[/#unnamed]', '[#value]number[/#value] [#value]one[/#value] [#command]report[/#command] [#unnamed]final[/#unnamed] [#callsign]\xa0Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign]']"
LSZB_BERN_Approach_127_3MHz_20210415_152428.wav,['Oscar Charlie Kilo descend to five thousand feet QNH one zero two one']
LSZB_BERN_Tower_121_0MHz_20210424_164323.wav,"['[hes] [spk] one second', 'sure no worries it [hes] is fine for me [hes] but just for the next time then maybe not get a confusion', 'ok']"
LSZB_BERN_Tower_121_0MHz_20210420_122956.wav,['Hotel Golf Oscar at mid downwind make an orbit to the left report completed']
LSZB_BERN_Approach_127_3MHz_20210415_090549.wav,['Papa Golf Yankee descend to four thousand feet cleared RNP approach one four report established final course']
LSZH_ZURICH_Tower_118_1MHz_20210412_163754.wav,['Sunexpress Three wind one six zero degrees four knots runway two eight cleared for takeoff']
YSSY_SYDNEY_Tower_120_5MHz_20210502_024039.wav,"['Rex Sixty Eight Sixty Eight contact departure', 'departure Rex Sixty Eight Sixty Eight']"
YSSY_SYDNEY_Tower_120_5MHz_20210427_090118.wav,['Sydney tower good evening Singapore Seventy Two Ninety Eight is one six right']
YSSY_SYDNEY_Tower_120_5MHz_20210504_071422.wav,['one six right cleared to land Rex Sixty One Thirty Four']
LSGS_SION_Ground_Control_121_7MHz_20210502_164140.wav,"['[#callsign]Papa[/#callsign] [#callsign]Mike\xa0[/#callsign] [#command]vacate[/#command] [#value]to[/#value] [#value]the[/#value] [#value]left[/#value] [#value]and[/#value] [#value]then[/#value] [#value]straight[/#value] [#value]ahead[/#value] until further advised', '[#value]the[/#value] [#value]left[/#value] [#value]and[/#value] [#value]then[/#value] [#value]straight[/#value] [#value]ahead[/#value] [#callsign]\xa0Hotel[/#callsign] [#callsign]Papa[/#callsign] [#callsign]Mike[/#callsign]']"
LSZH_ZURICH_Tower_118_1MHz_20210413_204447.wav,['Swiss Niner Two identified climb to flight level one two zero and report passing altitude']
LSZH_ZURICH_ApronN_121_85MHz_20210414_081643.wav,['Turkish Two Seven X-ray Tower one one eight one bye bye']
LSZH_ZURICH_Tower_118_1MHz_20210414_080622.wav,"['Foxtrot Lima hello again taxiway juliett cross runway two eight contact apron one two one decimal seven five five good day', 'taxiway juliett cross runway two eight after crossing one two one seven five five Turkish Six Foxtrot Lima', 'thank you']"
YSSY_SYDNEY_Tower_120_5MHz_20210504_093243.wav,['tower Connie [hes] Eight Thirty Five on the ILS one six three']
LSZH_ZURICH_ApronS_121_75MHz_20210414_103310.wav,['Dagobert One Five Five Three to confirm on taxiway echo hold short runway one zero']
LKPR_RUZYNE_Radar_120_520MHz_20201029_151332.wav,['Oscar Kilo Mike Charlie Charlie Praha Radar [NE Czech] dobry den [/NE] you are identified flight level seven zero after Baltu proceed to Benesov']
LSZH_ZURICH_Tower_118_1MHz_20210412_194406.wav,['Fraction Two Five Zero Foxtrot descend flight level nine zero']
LZIB_STEFANIK_Tower_118_3MHz_20210503_131815.wav,"['Delta Bravo Bravo line up runway three one report ready for departure', 'Delta Bravo Bravo lining up runway three one we are ready for departure', 'roger']"
LSZB_BERN_Approach_127_3MHz_20210415_142653.wav,['Delta Papa Delta roger identified the crossing is approved QNH one zero two one']
LSGS_SION_Ground_Control_121_7MHz_20210502_164322.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Papa[/#callsign] [#callsign]Mike[/#callsign] [#unnamed]perfect[/#unnamed] [#unnamed]thank[/#unnamed] [#unnamed]you[/#unnamed] [#unnamed]very[/#unnamed] [#unnamed]much[/#unnamed]', '[#unnamed]thank[/#unnamed] [#unnamed]you[/#unnamed] [#unnamed]very\xa0[/#unnamed] [#unnamed]much[/#unnamed] [#callsign]Hotel[/#callsign] [#callsign]Papa[/#callsign] [#callsign]Mike[/#callsign]']"
LZIB_STEFANIK_Tower_118_3MHz_20210429_203102.wav,"['two zero three six thanks for your help [hes] one three juliett start and push and start call you for taxi', 'roger squawk four four zero four']"
YSSY_SYDNEY_Tower_120_5MHz_20210427_202441.wav,"['[#unnamed]tower[/#unnamed] [#callsign]American[/#callsign] [#callsign]Seven[/#callsign] [#callsign]Three[/#callsign] [#callsign]Heavy[/#callsign] [#value]ten[/#value] [#value]miles[/#value] [#value]three[/#value] [#unnamed]voilà[/#unnamed]', '[#unnamed]hello[/#unnamed] [#callsign]American[/#callsign] [#callsign]Seven[/#callsign] [#callsign]Three[/#callsign] [#callsign]Heavy[/#callsign] [#unnamed]Sydney[/#unnamed] [#unnamed]tower[/#unnamed] [#unnamed]good[/#unnamed] [#unnamed]morning[/#unnamed]']"
YSSY_SYDNEY_Tower_120_5MHz_20210504_004629.wav,['[#value]runway[/#value] [#value]one[/#value] [#value]six[/#value] [#value]right[/#value] [#command]cleared[/#command] [#command]to[/#command] [#command]land[/#command] [#callsign]Jetstar[/#callsign] [#callsign]\xa0Five[/#callsign] \xa0 [#callsign]\xa0Zero[/#callsign] \xa0 [#callsign]\xa0Eight[/#callsign]']
LZIB_STEFANIK_Tower_118_3MHz_20210430_000651.wav,['Eurotrans Five Three Three Five approaching fox one six ready for departure']
LSZB_BERN_Tower_121_0MHz_20210413_111807.wav,['Hotel Bravo Lima Victor Bravo Bern tower hello taxi to holding point bravo runway one four QNH one zero two seven']
LSZH_ZURICH_Tower_118_1MHz_20210412_144335.wav,['Fraction One Zero Three Mike wind one four zero degrees four knots runway two eight cleared for takeoff']
LSGS_SION_Tower_118_3MHz_20210415_105647.wav,['Hotel Echo X-ray taxi to juliett parking approved']
LKPR_RUZYNE_Tower_134_560MHz_20201028_103443.wav,"['CSA Nine One Eight taxi holding point runway two four to the right via Delta Bravo', 'taxi Delta Bravo holding point two four CSA Nine One Eight']"
LSGS_SION_Ground_Control_121_7MHz_20210503_145500.wav,"['[#command]passing[/#command] [#value]one[/#value] [#value]thousand[/#value] [#value]one[/#value] [#value]zero[/#value] [#value]thousand[/#value] [#value]feet[/#value] [#value]in[/#value] [#value]descent[/#value] [#value]in[/#value] [#value]the[/#value] [#value]western[/#value] [#value]sector[/#value] [#callsign]Mosquito[/#callsign] [#callsign]One[/#callsign] [#callsign]Five[/#callsign] [#callsign]Bravo[/#callsign]', '[#callsign]Mosquito[/#callsign] [#callsign]One[/#callsign] [#callsign]Five[/#callsign] [#callsign]Bravo[/#callsign] [#value]correct[/#value] [#unnamed]and[/#unnamed] [#unnamed]keep[/#unnamed] [#unnamed]an[/#unnamed] [#unnamed]eyes[/#unnamed] [#unnamed]for[/#unnamed] [#unnamed]glider[/#unnamed] [#unnamed]activity[/#unnamed] [#value]north[/#value] [#value]of[/#value] [#value]the[/#value] [#value]field[/#value]']"
YSSY_SYDNEY_Tower_120_5MHz_20210428_020602.wav,"['tower good day Rex Sixty Four Sixty Four', 'Rex Sixty Four Sixty Four Sydney tower good afternoon']"
YSSY_SYDNEY_Tower_120_5MHz_20210505_203052.wav,['tower American Seventy Three approaching Igala runway one six right eight ILS']
LSGS_SION_Tower_118_3MHz_20210415_130947.wav,['Hotel Charlie Whiskey wind two three zero degrees eight knots runway two five just stop and go']
LSGS_SION_Ground_Control_121_7MHz_20210419_153441.wav,['Two Bravo Sierra to the left taxi with']
LSGS_SION_Ground_Control_121_7MHz_20210503_143209.wav,"['[#callsign]Limajet[/#callsign] [#callsign]Two\xa0[/#callsign] [#callsign]Four[/#callsign] [#callsign]Nine[/#callsign] [#callsign]Lima[/#callsign] [#command]copy[/#command] [#command]line[/#command] [#command]up[/#command] [#command]and[/#command] [#command]wait[/#command] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value]', '[#command]line[/#command] [#command]up[/#command] [#command]and[/#command] [#command]wait[/#command] [#value]two[/#value] [#value]five[/#value] [#callsign]\xa0Lima[/#callsign] [#callsign]X-ray[/#callsign] [#callsign]Juliett[/#callsign]']"
LSGS_SION_Ground_Control_121_7MHz_20210502_134316.wav,['[#callsign]Three[/#callsign] [#callsign]Five[/#callsign] [#callsign]Tango[/#callsign] [#callsign]Hotel[/#callsign] [#callsign]Alpha[/#callsign] [#callsign]Whiskey[/#callsign]']
LSZB_BERN_Tower_121_0MHz_20210419_092415.wav,"['roger [#callsign]Hotel[/#callsign] [#callsign]Golf[/#callsign] [#callsign]Papa[/#callsign]', '[#callsign]Hotel[/#callsign] [#callsign]Golf[/#callsign] [#callsign]Papa[/#callsign] frequency change approved good bye', 'okay good bye [#callsign]Hotel[/#callsign] [#callsign]Golf[/#callsign] [#callsign]Papa[/#callsign]']"
LSGS_SION_Tower_118_3MHz_20210505_132607.wav,"['helicopter [#callsign]Heli[/#callsign] [#callsign]Victor[/#callsign] [#callsign]Oscar[/#callsign] [#unnamed]good[/#unnamed] [#unnamed]afternoon[/#unnamed]', '[#callsign]Victor[/#callsign] [#callsign]Oscar[/#callsign] [#unnamed]good[/#unnamed] [#unnamed]afternoon[/#unnamed]']"
LSGS_SION_Tower_118_3MHz_20210415_103408.wav,['report base for runway zero seven or report hotel november']
LSGS_SION_Ground_Control_121_7MHz_20210503_130604.wav,"['[#unnamed][NE-French]affirmation[/NE][/#unnamed] [#callsign]\xa0Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign] [#unnamed]good[/#unnamed] [#unnamed]afternoon[/#unnamed]', '[#callsign]Nav[/#callsign] [#callsign]Checker[/#callsign] [#callsign]Five[/#callsign] [#callsign]One[/#callsign] [#callsign]One[/#callsign] [#unnamed]hello[/#unnamed]']"
YSSY_SYDNEY_Tower_120_5MHz_20210504_002640.wav,"['Qantas Four Twenty Six wind two six zero degrees eight knots runway one six right cleared to land', 'runway one six right cleared to land\xa0 Four Twenty Six']"
LSGS_SION_Ground_Control_121_7MHz_20210505_110845.wav,"['passing [#value]one[/#value] [#value]three[/#value] [#value]thousand[/#value] [#value]seven\xa0[/#value] [#value]eight[/#value] [hes] [#callsign]Five[/#callsign] [#callsign]Two[/#callsign] [#callsign]Eight[/#callsign]', '[#callsign]Swiss[/#callsign] [#callsign]Air[/#callsign] [#callsign]Force[/#callsign] [#callsign]Five[/#callsign] [#callsign]Two[/#callsign] [#callsign]Eight\xa0[/#callsign] [#command]\xa0contact[/#command] [#unnamed]Swiss[/#unnamed] [#unnamed]Radar\xa0[/#unnamed] [#value]one[/#value] [#value]two[/#value] [#value]four[/#value] [#value]decimal[/#value] [#value]two[/#value] [#value]two[/#value] [#value]five[/#value] [#unnamed]good[/#unnamed] [#unnamed]bye[/#unnamed]', '[#value]one[/#value] [#value]two[/#value] [#value]four[/#value] [#value]two[/#value] [#value]two[/#value] [#value]five[/#value] [#callsign]\xa0Air[/#callsign] [#callsign]Force[/#callsign] [#callsign]Five[/#callsign] [#callsign]Two[/#callsign] [#callsign]Eight\xa0[/#callsign] \xa0[hes] [#unnamed][NE-French]aurevoir[/NE][/#unnamed]']"
LSZH_ZURICH_Tower_118_1MHz_20210412_160024.wav,"['Legend One Two Zero Two hello again on juliett approaching runway two eight', 'Legend One Two Zero Two tower hello again cross runway two eight one juliett connect apron one two one decimal seven five five good bye']"
YSSY_SYDNEY_Tower_120_5MHz_20210430_215820.wav,"[""continue approach for Connie Eight Three Five answer with mike [hes] I think we'll be able if we can make it it's probably gonna be golf or golf one for Connie Eight Three Five"", 'Connie Eight Three Five copy']"
LSGS_SION_Ground_Control_121_7MHz_20210502_060505.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray\xa0[/#callsign] [#unnamed]wind[/#unnamed] [#value]two[/#value] [#value]six[/#value] [#value]zero[/#value] [#value]nine[/#value] [#value]knots[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]cleared[/#command] [#command]for[/#command] [#command]touch[/#command] [#command]and[/#command] [#command]go[/#command]', '[#command]touch[/#command] [#command]and[/#command] [#command]go[/#command] [#value]\xa0runway\xa0[/#value] [#value]two[/#value] [#value]five[/#value] [#callsign]\xa0Hotel[/#callsign] [#callsign]Echo[/#callsign] [#callsign]X-ray[/#callsign]']"
LSGS_SION_Tower_118_3MHz_20210503_082715.wav,"['[#callsign]Hotel[/#callsign] [#callsign]Charlie[/#callsign] [#callsign]Juliett[/#callsign] [#unnamed]you[/#unnamed] [#unnamed]passed[/#unnamed] [#unnamed]echo[/#unnamed] [#unnamed]two[/#unnamed] [#command]continue[/#command] [#value]for[/#value] [#value]direct[/#value] [#value]approach[/#value] [#value]as[/#value] [#value]number[/#value] [#value]one[/#value] [#command]report[/#command] [#value]final[/#value] [#value]two[/#value] [#value]five[/#value]', '[#value]next[/#value] [#value]final[/#value] [#value]two[/#value] [#value]five[/#value] [#callsign]Hotel[/#callsign] [#callsign]Charlie[/#callsign] [#callsign]Juliett[/#callsign]']"
LSZB_BERN_Approach_127_3MHz_20210418_152915.wav,['Hotel November Lima for the time being remain on this frequency']
LSZB_BERN_Approach_127_3MHz_20210415_130024.wav,['Hotel Golf Yankee rodger clearance after touch and go is available']
LZIB_STEFANIK_Tower_118_3MHz_20210429_202823.wav,"['Eurotrans One Three Juliett startup approved own discretion', 'startup own discretion Eurotrans One Three Juliett']"
LSGS_SION_Ground_Control_121_7MHz_20210502_065520.wav,['[#callsign]November[/#callsign] [#callsign]Alpha[/#callsign] [#callsign]Sierra[/#callsign] [#unnamed]wind[/#unnamed] [#value]two[/#value] [#value]five[/#value] [#value]zero[/#value] [#value]degrees[/#value] [#value]nine[/#value] [#value]knots[/#value] [#value]runway[/#value] [#value]two[/#value] [#value]five[/#value] [#command]cleared[/#command] [#command]for[/#command] [#command]takeoff[/#command] [#command]report[/#command] [#value]one[/#value] [#value]three[/#value] [#value]thousand[/#value] [#value]feet[/#value] [#value]climbing[/#value]']
LSGS_SION_Ground_Control_121_7MHz_20210503_151822.wav,"['[#callsign]Heli[/#callsign] [#callsign]Charlie[/#callsign] [#callsign]Zulu[/#callsign] [#command]report[/#command] [#value]position[/#value] [#value]altitude[/#value]', '[hes] [#value][NE-French]le[/#value] [#value]Golf[/#value] [#value]de[/#value] [#value]Montana[/NE][/#value] [#value]three[/#value] [#value]thousand[/#value] [#value]two[/#value] [#value]hundred[/#value]', '[#unnamed]roger[/#unnamed] the traffic is now just exactly in the middle between echo one echo two [#value]four[/#value] [#value]thousand[/#value] [#value]six[/#value] [#value]hundred[/#value] [#value]feet[/#value]']"
LSZB_BERN_Tower_121_0MHz_20210419_090344.wav,"['Hotel Bravo Tango Echo Echo leaving CTR', 'Hotel Echo Echo frequency change approved good bye']"
YSSY_SYDNEY_Tower_120_5MHz_20210502_083521.wav,"['Bauhinia Two Zero One Eight contact departure good night', 'contact departure good night Bauhinia Two Zero One Eight']"
LSZH_ZURICH_ApronS_121_75MHz_20210414_133039.wav,['Tango Charlie November Kilo Alpha apron hello turn left via alpha yankee two ten foxtrot seven three']
YSSY_SYDNEY_Tower_120_5MHz_20210503_005135.wav,['[hes] continue approach three four eleven vacate via alpha two Singapore Two Thirty One']
LSZH_ZURICH_Tower_118_1MHz_20210413_152740.wav,"['Swiss One Eight line up and wait runway one zero', 'line up and wait runway one zero Swiss One Eight']"
LSZH_ZURICH_Tower_118_1MHz_20210416_174125.wav,['hello Air Nostrum Eight Seven Whiskey Bravo Zurich tower line up runway one zero']
LSZH_ZURICH_Tower_118_1MHz_20210422_110047.wav,['Rega One in case you still with me you may leave the frequency']
LSZB_BERN_Tower_121_0MHz_20210424_130512.wav,['Hotel Bravo Juliett [hes] traffic a husky is approaching Gerzensee right now behind you and same direction']
LSZH_ZURICH_ApronS_121_75MHz_20210414_054811.wav,['November Four Charlie Golf contact tower one one eight decimal one zero five']
LSZB_BERN_Tower_121_0MHz_20210415_123557.wav,['Heli Charlie Papa traffic landing aircraft soon departing runway three two air bound route echo oposite']
